brand,model,price,year,mileage,engine_power,engine_displacement,fuel_consumption,registration_until,service_book,garage_kept,num_of_features
Škoda,Octavia Combi,4000.0,2010,334000,77,1.598,5.0,,False,True,22
VW,Polo,16499.0,2021,42000,70,0.999,4.5,,True,True,41
Renault,Clio,12500.0,2021,54484,47,0.998,5.2,,True,True,52
VW,Golf 7,16300.0,2014,175000,135,1.968,5.5,2025-10-31,False,False,54
VW,Caddy,9000.0,2013,254000,75,1.598,5.1,2024-10-31,True,True,53
Toyota,Yaris,8200.0,2015,153000,66,1.4,3.8,,False,False,11
VW,Touran,17700.0,2020,124000,85,1.998,5.0,2025-01-31,False,False,37
Suzuki,SX4 S-Cross,8990.0,2014,180260,88,1.598,5.2,,True,True,15
Suzuki,Swift,6000.0,2012,147000,69,1.242,5.5,2025-05-31,False,False,34
Škoda,Fabia,2750.0,2008,240000,44,1.198,5.0,,True,True,26
Suzuki,Vitara,19500.0,2019,92775,103,1.373,6.1,2025-01-31,True,False,121
VW,Polo,8450.0,2014,114831,44,0.999,5.5,,True,False,35
VW,Passat Variant,7590.0,2011,230000,77,1.598,5.0,,True,False,104
Renault,Twingo,8500.0,2019,105150,54,1.0,5.0,2025-10-31,True,True,43
Škoda,Octavia Combi,8300.0,2014,214000,77,1.6,5.5,2025-03-31,False,False,30
Škoda,Octavia Combi,13100.0,2014,181000,135,1.968,6.5,,True,False,58
VW,Golf 6,4950.0,2010,286300,77,1.598,6.0,,False,False,72
Renault,Clio,3750.0,2009,172000,63,1.461,5.0,,False,True,64
Toyota,C-HR,25900.0,2020,45000,112,1.987,5.0,2025-11-30,True,True,88
Renault,Clio,11300.0,2021,33000,49,0.999,5.0,2025-12-31,False,True,48
Renault,Megane,15200.0,2021,101100,85,1.461,6.5,,False,False,75
VW,Passat,9000.0,2011,262000,103,2.0,5.0,2025-06-30,False,False,42
VW,Golf 7 Variant,13500.0,2015,122000,81,1.6,5.0,2025-05-31,True,False,52
Škoda,Fabia,6950.0,2013,152000,77,1.197,5.0,,True,True,51
Suzuki,SX4 S-Cross,14500.0,2018,113000,82,0.988,6.0,2025-03-31,True,False,94
Seat,Ateca,14000.0,2017,190000,85,1.598,7.0,2025-09-30,True,False,84
VW,Golf 7 Variant,11499.0,2018,175300,110,1.498,8.0,2025-03-31,False,True,49
VW,Polo,14999.0,2021,40730,70,0.999,5.5,2025-02-28,True,True,54
Seat,Leon,6300.0,2008,280000,125,1.998,6.0,2025-01-31,True,True,46
Renault,Kadjar,19499.0,2020,129000,110,1.749,4.5,2025-10-31,True,True,72
Renault,Twingo,8900.0,2021,42250,48,0.999,4.0,,False,True,49
Toyota,Auris karavan,4800.0,2013,395000,74,1.8,5.2,2025-04-30,False,True,36
Suzuki,Ignis,14499.0,2021,19000,61,1.197,4.5,2025-04-30,True,True,49
Toyota,Hilux,27000.0,2013,230000,106,2.5,8.5,2025-07-31,True,True,43
VW,Sharan,4900.0,2007,150000,85,1.896,6.0,2025-02-28,False,False,81
VW,Passat Variant,8500.0,2012,249252,103,1.968,6.5,,True,False,38
Renault,Megane,12500.0,2016,88000,81,1.598,5.0,,True,True,8
Renault,Kadjar,16998.0,2019,90000,85,1.461,5.5,2025-08-31,True,False,58
Toyota,Yaris,5990.0,2008,153000,66,1.364,4.0,,True,False,38
VW,Golf 7 Variant,8000.0,2016,288000,81,1.598,6.0,2025-02-28,True,False,87
Škoda,Superb,13200.0,2016,210000,88,1.598,5.0,2025-06-30,False,True,60
VW,Golf 8,20000.0,2022,85000,85,1.968,4.5,2025-06-30,False,False,4
Renault,Captur,19900.0,2023,30403,67,0.999,6.5,2025-05-31,False,False,60
VW,Passat Variant,10999.0,2015,270000,110,1.968,6.5,2024-08-31,True,True,118
Seat,Ibiza,6500.0,2017,207000,55,1.422,5.0,2025-06-30,False,False,40
VW,Touran,11400.0,2015,257000,105,1.6,6.0,2025-04-30,False,False,41
Seat,Leon,11800.0,2014,176000,135,1.986,7.0,2025-02-28,False,True,8
Škoda,Fabia,9650.0,2018,157950,66,1.422,5.0,,True,False,42
Renault,Kadjar,13990.0,2018,89966,81,1.461,3.8,,True,True,81
Renault,Espace,23900.0,2017,53500,118,1.598,7.0,2025-04-30,True,False,49
Renault,Clio,11000.0,2018,27924,66,0.898,5.2,2025-11-30,False,True,69
VW,Passat,18200.0,2015,149000,110,1.968,4.5,2025-12-31,True,True,40
VW,Touran,7950.0,2013,282000,77,1.598,6.0,2025-04-30,False,False,74
VW,Golf 7 Variant,10700.0,2014,101000,77,1.598,5.0,2025-03-31,True,False,36
VW,Golf Plus,7700.0,2012,171000,77,1.598,6.0,,True,True,54
Toyota,RAV4,27999.0,2019,96000,160,2.5,6.0,2025-03-31,True,False,57
Seat,Mii,8000.0,2017,70000,44,0.999,4.0,,False,True,29
VW,Polo,5400.0,2010,227000,66,1.6,3.8,2025-04-30,True,False,14
Renault,Talisman,14999.0,2018,128770,81,1.461,5.1,,False,True,54
Škoda,Superb Combi,7900.0,2011,255000,125,1.968,6.0,2025-04-30,False,False,52
Renault,Captur,11250.0,2015,111000,66,1.461,5.0,,True,True,53
VW,Caddy,19200.0,2018,143000,75,2.0,6.0,,False,False,6
Renault,Clio,10600.0,2019,67400,66,1.461,4.0,,False,False,33
VW,Golf 7,10500.0,2014,190000,77,1.598,5.0,2025-04-30,False,False,124
Seat,Leon,4200.0,2008,237000,125,1.968,6.5,2024-12-31,False,False,31
Renault,Scenic,14700.0,2019,79000,88,1.749,5.0,,True,True,54
Renault,Megane Grandtour,6700.0,2014,188000,70,1.461,4.8,2025-06-30,True,False,41
VW,Golf 7,27990.0,2017,115000,228,1.991,8.9,,True,True,63
Renault,Scenic,14600.0,2020,133000,88,1.75,5.0,2025-04-30,True,True,48
VW,Caddy,7999.0,2012,307000,77,1.598,6.0,,False,True,19
Škoda,Karoq,31000.0,2020,85000,110,1.968,6.0,,False,False,50
Renault,Megane Grandtour,16900.0,2020,62127,85,1.461,5.2,,False,False,6
Škoda,Fabia,8300.0,2015,79800,44,0.999,5.9,2025-04-30,True,True,55
VW,Golf 5,6900.0,2009,145000,77,1.896,5.27,,True,True,63
Renault,Megane Grandtour,12800.0,2018,128000,81,1.461,3.61,,True,False,76
Renault,Clio,5900.0,2014,226000,55,1.461,4.0,2025-07-31,False,False,66
Renault,Clio,7450.0,2014,180900,66,1.461,4.9,2025-04-30,True,False,71
VW,Passat,25500.0,2019,109000,110,1.968,6.0,2025-03-31,False,False,60
VW,Passat,7700.0,2007,200500,103,1.968,6.0,2025-10-31,False,True,86
Renault,Scenic,6200.0,2011,135000,96,1.87,8.0,,False,False,92
VW,Golf 7,11500.0,2015,205609,81,1.598,5.5,2025-12-31,False,False,43
Renault,Captur,30500.0,2023,6500,105,1.598,4.5,2025-09-30,True,True,64
VW,Passat,28000.0,2022,89000,110,1.988,6.0,2025-01-31,True,True,63
Renault,Clio,4100.0,2011,251000,66,1.46,4.5,2025-10-31,True,True,43
Suzuki,SX4 S-Cross,9299.0,2016,126000,88,1.598,5.8,,False,True,91
Renault,Kadjar,13999.0,2015,87000,81,1.461,6.0,2025-05-31,True,True,47
Seat,Ibiza,9900.0,2019,153000,70,1.0,5.0,,True,False,21
Škoda,Superb,14000.0,2018,188000,110,1.968,5.0,2025-01-31,False,False,58
VW,Caddy,6556.0,2014,255117,75,1.598,5.7,2025-04-30,True,False,58
Toyota,Yaris,2600.0,2003,260000,55,1.4,4.5,2025-04-30,False,False,24
Škoda,Octavia,10999.0,2015,185000,81,1.598,6.0,2025-09-30,True,True,66
Suzuki,SX4 S-Cross,12500.0,2017,71000,82,0.988,6.5,2025-11-30,True,True,71
VW,Golf 8,22000.0,2020,73300,85,1.968,4.5,2025-10-31,False,True,64
Seat,Leon,16499.0,2021,32000,96,1.498,3.3,2025-03-31,False,False,37
Renault,Clio,8400.0,2018,148000,55,1.461,5.0,2025-04-30,False,True,33
VW,Passat Variant,20500.0,2019,128000,110,1.968,6.0,2025-04-30,True,True,137
Renault,Kangoo,8690.0,2015,191000,66,1.461,5.0,,True,True,41
Renault,Twingo,3550.0,2010,164258,43,1.2,4.9,2024-12-31,False,True,21
VW,Passat Variant,16950.0,2019,169000,88,1.598,6.5,2025-04-30,True,True,54
VW,Polo,1950.0,2005,307000,47,1.199,5.0,2025-12-31,False,True,53
Škoda,Karoq,18900.0,2018,156000,85,1.598,6.5,2025-09-30,True,True,58
VW,Golf 8,29000.0,2022,21000,85,1.968,6.5,2025-06-30,False,True,64
Škoda,Octavia Combi,16350.0,2019,164000,85,1.598,5.9,,True,False,66
Toyota,Yaris,3200.0,2007,254000,64,1.298,5.0,2025-05-31,False,False,52
VW,Golf 7,17000.0,2017,137500,110,1.968,6.0,2025-02-28,False,True,51
VW,Passat Variant,10900.0,2016,206000,88,1.598,6.0,2025-02-28,True,True,79
Škoda,Octavia,12000.0,2013,111000,110,1.968,5.0,2025-04-30,True,False,37
Škoda,Fabia,16600.0,2022,18000,81,0.999,5.0,2025-02-28,False,True,43
Škoda,Octavia Combi,14499.0,2020,179220,85,1.568,3.8,,True,True,66
Škoda,Octavia Combi,9900.0,2014,182000,77,1.598,6.0,,False,True,98
Renault,Clio,8999.0,2018,122500,55,1.461,5.0,2025-04-30,True,False,66
Renault,Clio,7500.0,2013,116000,66,0.989,5.0,,False,True,3
Renault,Clio,6500.0,2013,126800,55,1.461,5.5,2025-07-31,False,False,29
VW,Tiguan,13000.0,2010,43000,110,1.4,7.0,,True,True,37
Škoda,Fabia,8200.0,2016,86500,44,0.999,5.0,,True,True,57
Renault,Megane Grandtour,2500.0,2009,189000,72,1.39,6.0,2025-07-31,True,True,58
Seat,Tarraco,25500.0,2019,173890,110,1.968,5.0,2024-10-31,True,True,71
Seat,Alhambra,11500.0,2014,235000,103,1.968,6.5,2025-06-30,False,False,110
VW,Tiguan,20499.0,2017,150000,110,1.968,5.7,2025-07-31,True,False,106
VW,Golf 7,12999.0,2015,202259,81,1.598,5.0,2025-03-31,True,True,66
VW,Golf 8,26900.0,2021,46000,110,2.0,4.5,2025-09-30,True,True,43
VW,Passat,19990.0,2018,89000,110,2.0,5.5,,False,False,43
Renault,Megane Conquest,21499.0,2022,32300,103,1.332,6.5,2025-04-30,True,True,54
VW,Golf 7,9950.0,2014,265000,110,1.968,6.0,,True,True,42
Renault,Megane,2300.0,2005,163000,60,1.5,5.0,2025-12-31,False,True,14
Škoda,Octavia,26000.0,2021,74000,150,1.395,3.0,2025-01-31,True,True,54
Suzuki,Vitara,15600.0,2019,101500,103,1.373,6.0,2025-11-30,True,True,114
VW,Scirocco,7199.0,2010,258000,125,1.968,6.0,2025-03-31,False,False,82
VW,Polo,1800.0,2003,228000,47,1.896,4.0,,False,False,12
VW,Golf 6,7490.0,2011,188000,90,1.399,7.0,,True,True,34
Toyota,Corolla,22400.0,2019,70490,112,2.0,6.0,2025-09-30,False,False,57
Seat,Ateca,26300.0,2023,27200,110,1.5,6.5,2025-04-30,True,True,60
Renault,Megane Grandtour,5300.0,2012,242000,81,1.461,4.5,2025-02-28,True,True,79
Seat,Leon,12500.0,2015,143000,110,1.968,6.0,,True,True,60
VW,Golf 7,14599.0,2019,135442,85,1.598,5.5,,True,True,55
VW,Polo,8499.0,2016,159326,55,1.422,5.0,,True,True,54
Renault,Koleos,25900.0,2018,93000,130,1.995,6.0,2025-05-31,True,False,60
Toyota,Yaris,11500.0,2016,157000,54,1.497,5.0,2025-04-30,True,True,44
Renault,Clio,2180.0,2006,238000,48,1.5,6.0,,False,True,21
Toyota,iQ,4899.0,2010,137000,50,0.998,3.9,2025-10-31,True,False,67
VW,Passat CC,14100.0,2016,179000,110,1.968,5.1,,False,False,95
Škoda,Octavia,8900.0,2016,238000,81,1.598,5.0,2025-04-30,True,True,44
Škoda,Superb Combi,8600.0,2010,185410,130,2.0,7.0,2025-09-30,True,False,37
VW,Golf 2,3400.0,1991,1000,55,1.9,5.0,2025-09-30,False,True,7
VW,Golf 7,27000.0,2016,100000,257,2.0,7.0,2025-03-31,True,True,58
Renault,Scenic,11800.0,2012,127000,81,1.499,5.0,2025-01-31,False,True,52
Renault,Megane,11200.0,2020,150000,70,1.461,4.5,2025-09-30,False,False,30
VW,Caravelle,67000.0,2020,47000,130,1.968,9.6,,True,True,29
Renault,Megane Grandtour,11900.0,2019,146000,85,1.461,5.0,2025-01-31,True,True,71
Toyota,C-HR,28399.0,2020,94000,112,1.93,4.1,2025-05-31,True,True,75
Renault,Laguna,5000.0,2013,225700,81,1.461,5.5,2025-11-30,False,False,81
Renault,Megane Grandtour,12500.0,2018,160000,81,1.461,6.0,2024-12-31,False,True,75
VW,Golf 4,2750.0,1999,327000,50,1.896,6.0,2025-05-31,True,False,26
Renault,Twingo,9999.0,2021,61000,48,0.999,4.2,,True,False,56
VW,Golf 7,14900.0,2015,206350,110,1.968,5.3,2025-11-30,True,False,87
VW,Golf 7,9800.0,2015,198954,77,1.598,5.1,2025-03-31,True,False,63
VW,Golf Sportsvan,13500.0,2016,140000,81,1.595,5.0,2025-04-30,True,True,50
Škoda,Octavia Combi,12400.0,2019,188000,85,1.598,6.0,,False,False,40
VW,Golf 5,5000.0,2006,202500,125,1.4,9.0,,False,False,30
VW,Golf 7,18600.0,2020,43900,85,1.598,5.5,2025-05-31,False,True,49
VW,Sharan,8888.0,2011,369400,103,1.968,6.0,,False,False,159
VW,Passat Variant,8700.0,2014,267000,103,1.968,6.0,2025-11-30,True,True,79
VW,Tiguan,25625.0,2016,210000,110,1.95,7.5,,True,True,68
VW,Passat Variant,13500.0,2017,177000,88,1.598,6.0,2025-06-30,False,False,80
VW,Golf 7 Variant,13100.0,2018,115000,85,1.598,5.0,,False,True,61
VW,Tiguan,27200.0,2017,151216,110,1.968,6.5,,True,True,57
Škoda,Octavia,16599.0,2018,111594,85,1.598,5.5,,True,True,62
Renault,Megane Grandtour,15700.0,2020,75000,85,1.461,5.0,2025-04-30,False,False,67
VW,Tiguan,22900.0,2019,168000,110,1.968,6.0,2025-01-31,True,True,59
Toyota,Yaris,6300.0,2012,241000,66,1.4,5.0,2025-04-30,False,True,17
Renault,Kangoo,6000.0,2013,249500,80,1.461,5.5,2025-03-31,True,True,32
Suzuki,SX4,10500.0,2016,204900,88,1.596,3.9,2025-02-28,False,True,41
VW,Eos,10600.0,2014,211000,103,1.968,6.0,,True,True,71
VW,Up!,7900.0,2019,148000,44,0.999,4.0,,True,False,48
VW,Polo,4000.0,2007,221500,51,1.422,5.0,2025-12-31,False,True,34
Suzuki,Vitara,13990.0,2016,116000,88,1.598,6.0,,True,False,9
VW,Scirocco,8200.0,2011,257350,103,2.0,5.5,2025-07-31,True,True,56
Renault,Captur,8900.0,2015,189880,88,1.197,7.0,2024-12-31,False,False,92
Seat,Tarraco,53300.0,2024,7874,147,1.968,6.9,,False,False,50
Škoda,Fabia,7000.0,2015,135000,77,1.422,4.5,2025-04-30,True,False,47
Renault,Captur,17500.0,2020,138000,85,1.5,5.0,2025-02-28,True,True,53
Renault,Megane,12900.0,2018,143660,66,1.461,5.0,2025-05-31,True,False,68
Škoda,Karoq,17900.0,2018,164000,88,1.6,5.8,2025-05-31,True,False,59
VW,Polo,15950.0,2019,104598,70,0.999,5.5,,True,False,53
Škoda,Karoq,21000.0,2019,132000,85,1.598,6.0,2024-06-30,True,False,53
VW,Golf 7,12500.0,2013,191000,135,1.968,6.0,,True,True,117
VW,Touareg,19500.0,2014,372000,150,2.967,12.0,2024-12-31,False,True,86
VW,Golf 6,7500.0,2011,245000,77,1.6,5.0,2025-11-30,False,True,48
Škoda,Octavia,9800.0,2013,195000,77,1.6,4.0,2025-08-31,True,False,39
Suzuki,Vitara,18800.0,2019,49950,103,1.4,7.0,2025-03-31,True,True,48
VW,Golf 7,15900.0,2019,114104,85,0.999,4.8,2025-05-31,True,True,43
Škoda,Rapid,7700.0,2016,158025,66,1.422,6.0,2024-12-31,True,False,35
VW,Amarok,18900.0,2015,128000,108,2.0,8.0,2025-04-30,False,False,20
Renault,Kadjar,11500.0,2016,202000,96,1.6,5.8,2024-12-31,False,False,49
Toyota,RAV4,25000.0,2013,62000,114,2.5,5.0,2024-11-30,True,False,48
Seat,Arona,13200.0,2020,100000,70,0.999,4.7,2025-11-30,False,False,39
Škoda,Karoq,17999.0,2019,215905,110,1.968,6.0,2025-05-31,False,False,44
Škoda,Rapid,7950.0,2014,228500,66,1.598,5.0,2025-01-31,True,False,101
VW,Golf 7,15700.0,2018,162000,85,1.598,5.5,2025-10-31,True,True,60
VW,Golf 6 Variant,7000.0,2011,173000,77,1.598,5.0,,True,True,42
VW,Eos,7500.0,2006,149000,110,1.984,8.8,2025-06-30,False,True,42
Toyota,Yaris,18000.0,2022,65000,68,1.49,3.0,2025-04-30,True,False,51
Renault,Kadjar,17950.0,2020,76000,103,1.332,5.0,,True,True,65
VW,Taigo,18500.0,2022,56000,70,0.999,6.0,2025-05-31,True,False,31
Škoda,Kodiaq,23000.0,2018,205000,110,1.968,6.5,2025-01-31,True,False,21
VW,Golf 7,13200.0,2015,181850,110,1.965,6.0,2025-05-31,True,True,56
VW,Polo,14799.0,2020,87000,70,1.598,3.9,,True,False,82
Škoda,Octavia,19490.0,2017,110000,110,2.0,5.0,2024-12-31,False,False,37
VW,Golf 8 Variant,24990.0,2021,66000,110,1.968,6.0,2025-02-28,True,True,56
Renault,Megane Grandtour,5000.0,2012,235000,66,1.46,5.1,2025-03-31,False,False,28
Suzuki,Across,47999.0,2023,14000,136,2.487,4.5,2025-01-31,True,False,97
Seat,Tarraco,18900.0,2019,117156,110,1.968,5.4,,True,True,62
VW,Jetta,8900.0,2011,108000,77,1.598,4.0,2025-06-30,False,False,73
Suzuki,Swift,9900.0,2015,146000,69,1.242,6.8,2025-06-30,True,True,83
VW,Passat,6500.0,2012,327800,77,1.598,4.8,2024-11-30,False,True,37
VW,Polo,16200.0,2022,32000,70,0.999,6.5,2024-10-31,True,True,70
Renault,Grand Scenic,15000.0,2018,151000,96,1.598,5.2,2025-06-30,True,False,51
Seat,Leon,13000.0,2014,118000,66,1.598,5.0,2025-10-31,True,False,76
VW,Golf 6,8600.0,2012,207000,77,1.6,6.0,2025-05-31,False,False,44
VW,Golf 7,9500.0,2012,240000,77,1.598,5.5,2025-08-31,False,False,46
VW,Passat Variant,16000.0,2019,150000,110,1.968,6.0,2025-09-30,False,False,40
Renault,Megane Cabriolet,8700.0,2013,250000,96,1.6,6.0,,False,True,5
VW,Golf 6,8700.0,2012,220000,103,2.0,5.0,2025-11-30,True,True,42
VW,Golf 7,11990.0,2016,199836,81,1.598,5.8,2025-07-31,True,False,94
Škoda,Octavia Combi,13500.0,2017,196500,110,1.968,6.5,2025-07-31,True,True,85
Suzuki,SX4 S-Cross,12900.0,2017,147000,82,0.988,6.0,2025-08-31,True,False,94
VW,Multivan,48888.0,2023,17400,110,1.968,6.3,,True,False,96
Toyota,Auris,12200.0,2016,173000,82,1.599,5.5,,False,True,45
VW,Passat Variant,6700.0,2013,330000,103,1.968,6.5,2025-11-30,True,False,95
VW,Passat Variant,17800.0,2018,145217,110,1.968,5.0,,True,False,52
Suzuki,Swift,11300.0,2020,48300,66,1.242,4.5,,True,False,31
Renault,Megane,2500.0,2004,244000,88,1.87,6.3,2025-06-30,False,False,66
Toyota,iQ,3650.0,2009,172000,50,0.998,4.5,2025-01-31,False,False,66
Renault,Master,11000.0,2011,101000,107,2.298,5.0,,True,False,52
VW,Up!,8500.0,2018,144061,44,0.999,5.7,2025-06-30,True,True,50
Renault,Clio,6500.0,2014,149000,55,1.461,5.0,2025-12-31,False,False,72
VW,Golf 7 Variant,11000.0,2016,234000,110,2.0,6.0,2025-11-30,True,True,50
Renault,Twingo,5980.0,2014,172000,52,0.999,5.2,2024-11-30,False,False,61
VW,Passat Variant,7999.0,2013,245000,77,1.598,6.0,2025-03-31,True,True,45
Seat,Leon,8990.0,2014,133500,110,1.998,6.0,,False,False,50
VW,Passat,14800.0,2017,23700,110,1.968,6.0,2025-10-31,False,True,104
Renault,Twingo,8490.0,2019,103000,52,0.999,4.5,,True,True,73
VW,Passat,15200.0,2017,106000,88,1.598,5.0,2025-03-31,False,False,81
VW,Golf 7,12000.0,2016,203000,81,1.598,5.0,2024-08-31,False,False,61
VW,Touareg,59500.0,2019,164773,210,2.967,6.5,,True,False,62
Škoda,Octavia Combi,18200.0,2020,147000,85,1.999,5.0,2025-03-31,True,True,61
Renault,Megane Grandtour,17990.0,2022,78782,85,1.461,5.5,,True,False,53
VW,Golf 8,19800.0,2021,157300,85,1.968,3.8,,False,True,45
VW,Caddy,19900.0,2018,89500,75,1.968,6.0,,False,False,54
VW,Touran,13000.0,2017,198020,85,1.598,5.5,2025-03-31,False,False,70
Renault,Megane Grandtour,15990.0,2019,98500,85,1.461,3.8,,True,False,59
VW,Touran,12499.0,2016,249000,81,1.598,6.0,,True,False,49
Škoda,Octavia,8500.0,2014,228000,77,1.598,6.0,2024-11-30,False,False,55
Renault,Megane,14900.0,2020,98000,85,1.461,3.81,,True,True,74
VW,Golf 7,11350.0,2015,169000,81,1.598,5.0,,True,True,85
Renault,Captur,15800.0,2019,124000,70,1.5,5.5,2025-05-31,True,False,63
Škoda,Octavia Combi,17990.0,2018,207000,135,1.989,6.4,2024-12-31,True,True,75
VW,Passat Variant,7850.0,2015,337000,88,1.598,5.5,2025-11-30,False,True,82
VW,Passat,9000.0,2014,415000,103,1.968,5.0,2024-11-30,False,False,94
VW,Golf 7,8700.0,2013,300000,110,2.0,6.0,,True,False,5
Seat,Cordoba Vario,1150.0,1999,390000,47,1.898,6.0,2025-01-31,False,False,17
Toyota,Corolla HB,23900.0,2021,20200,90,1.8,6.5,2025-04-30,True,False,47
Škoda,Octavia,8300.0,2013,171000,81,1.968,6.0,2025-11-30,True,True,84
Toyota,Aygo,16400.0,2024,16900,53,0.998,5.5,,True,False,60
Škoda,Octavia Combi,14700.0,2018,95000,85,1.598,6.0,2024-12-31,True,False,61
Škoda,Octavia Combi,10900.0,2020,290000,85,1.6,5.5,,True,True,36
Škoda,Octavia,15999.0,2021,151000,85,0.999,6.8,2025-04-30,False,False,48
VW,Passat,11400.0,2012,256241,128,1.986,7.0,2025-06-30,True,False,56
Škoda,Citigo,8100.0,2019,56000,44,0.999,4.5,,True,True,26
VW,Golf 7,10500.0,2014,189000,77,1.6,5.0,2025-11-30,True,True,57
VW,Tiguan,21690.0,2016,104000,110,1.968,6.0,,True,True,86
VW,Passat,21500.0,2015,63000,110,2.0,6.0,2025-04-30,True,True,58
VW,Passat,14000.0,2015,236000,110,1.968,5.0,,False,False,69
Toyota,Hilux,33000.0,2021,83000,110,2.393,10.0,,True,False,41
VW,Tiguan,22999.0,2017,140000,110,1.968,6.0,,True,True,79
Seat,Leon,13900.0,2019,191429,85,1.598,5.0,2025-06-30,False,False,74
Renault,Espace,44900.0,2024,16130,96,1.199,4.6,2025-02-28,False,False,11
VW,Passat CC,12000.0,2011,224000,105,1.968,5.5,2025-05-31,False,False,23
Škoda,Octavia Combi,16490.0,2021,180167,85,1.968,4.7,,True,False,64
VW,Golf 7,15650.0,2019,155000,85,1.6,5.0,2025-09-30,False,True,51
Renault,Modus,4500.0,2010,173000,63,1.461,4.8,,True,True,38
Renault,Megane,2980.0,2011,300000,74,1.598,6.5,2025-07-31,False,False,31
Škoda,Octavia,9000.0,2013,181000,77,1.598,5.0,2024-12-31,False,False,43
VW,Passat Variant,9300.0,2014,237000,103,1.968,5.0,2025-05-31,True,True,39
VW,Passat,8000.0,2011,340000,77,1.598,6.0,,False,True,71
Toyota,Yaris,18580.0,2024,19900,92,1.49,4.9,,True,False,69
Toyota,Yaris,20990.0,2024,16900,68,1.49,4.8,,True,False,69
Suzuki,Swift,8999.0,2018,157000,66,1.242,6.0,2025-05-31,False,False,75
Renault,Megane,34900.0,2019,90000,221,1.798,9.0,2025-06-30,True,False,53
Renault,Austral,33900.0,2023,22000,116,1.333,7.0,2025-08-31,False,True,42
Škoda,Octavia,20650.0,2021,173000,110,2.0,6.0,2025-04-30,True,False,65
Toyota,RAV4,15000.0,2013,227635,110,2.231,7.6,2024-11-30,False,True,45
Renault,Grand Scenic,16500.0,2018,133000,81,1.461,5.5,2025-03-31,False,True,53
Škoda,Octavia Combi,7100.0,2014,275378,66,1.598,5.6,,True,True,45
VW,Golf 7,13000.0,2018,116400,81,0.999,5.5,2025-01-31,True,True,53
Renault,Scenic,8800.0,2013,115000,81,1.461,3.99,,True,True,93
Toyota,Yaris,21400.0,2024,16900,68,1.49,4.8,,True,False,69
Toyota,Yaris,21400.0,2024,16900,68,1.49,4.8,,True,False,70
Renault,Kangoo,8990.0,2016,194610,84,1.197,6.2,,True,True,69
Toyota,Yaris,20200.0,2024,19900,92,1.49,4.9,,True,False,69
VW,Scirocco,22000.0,2010,210000,195,1.984,10.0,2025-03-31,False,True,52
Toyota,Yaris,20600.0,2024,19900,92,1.49,4.9,,True,False,70
Toyota,C-HR,27000.0,2022,34102,72,1.798,4.3,2025-04-30,True,True,87
VW,Polo,15950.0,2022,67737,59,0.999,5.5,,True,False,41
Renault,Kadjar,13500.0,2016,151000,96,1.598,6.0,2025-07-31,True,False,105
VW,Passat,13400.0,2016,236000,88,1.598,5.0,2025-09-30,True,True,77
Toyota,Land Cruiser,17400.0,1990,301000,66,2.4,9.0,2024-12-31,False,True,12
Škoda,Octavia,37499.0,2023,15900,180,1.984,7.4,2025-06-30,True,False,60
Škoda,Octavia,16700.0,2019,119000,110,1.968,5.0,2025-04-30,True,True,79
Škoda,Scala,13300.0,2020,141405,85,1.598,4.5,,True,True,65
Renault,Megane Grandtour,9800.0,2019,183000,70,1.461,5.0,2025-06-30,False,False,76
Škoda,Octavia Combi,9000.0,2015,207000,77,1.598,5.5,2025-07-31,True,False,45
VW,Polo,3250.0,2005,220100,51,1.401,4.0,2025-09-30,False,True,31
Renault,Twingo,4800.0,2014,166560,55,1.461,4.0,2025-02-28,False,False,24
VW,Golf 6,7299.0,2011,260000,77,1.598,6.0,2025-04-30,False,False,93
VW,Golf 7,8990.0,2014,214000,77,1.598,5.5,,False,False,97
Renault,Twingo,3990.0,2014,151000,55,1.149,5.5,,False,False,55
VW,Crafter,18200.0,2020,104000,75,2.0,7.5,,True,False,26
VW,Polo,7500.0,2011,184900,66,1.598,4.5,,True,False,57
Škoda,Scala,23700.0,2024,1890,110,1.498,6.4,2025-09-30,True,True,65
VW,Golf 7,9500.0,2013,260000,77,1.598,4.5,2025-06-30,False,True,87
VW,Golf 7 Variant,11999.0,2016,168000,81,1.598,5.4,2025-05-31,True,False,98
Seat,Ibiza,5900.0,2013,183000,66,1.598,5.2,,True,True,45
Renault,Koleos,7500.0,2011,447000,110,1.995,7.2,2025-04-30,True,False,93
VW,Passat Variant,7900.0,2011,288000,103,1.968,6.0,2025-01-31,False,True,140
VW,Golf 7,9600.0,2014,171000,77,1.598,5.5,2025-01-31,False,True,87
Renault,Modus,1000.0,2005,380000,60,1.461,5.0,,True,True,17
VW,Passat,17200.0,2018,114000,88,1.598,5.5,2025-08-31,True,True,83
Toyota,Avensis,5700.0,2010,288000,97,1.598,6.0,2025-01-31,True,False,70
Toyota,Verso,6700.0,2012,227000,93,1.998,7.0,2025-05-31,False,True,38
Renault,Grand Scenic,4950.0,2012,305000,81,1.461,4.5,2025-09-30,False,True,86
VW,Passat,8800.0,2014,253500,77,1.598,4.6,2025-01-31,True,True,97
Renault,Clio,8400.0,2017,131000,55,1.461,5.0,2025-06-30,False,True,38
Renault,Megane,16500.0,2017,57474,96,1.598,4.0,2025-02-28,True,True,79
